filename,xmin,ymin,xmax,ymax,class
1478901352432994028.jpg,1730,208,1844,406,trafficLight
1478901352432994028.jpg,1732,588,1886,660,car
1478901352432994028.jpg,1820,588,1870,668,pedestrian
1478898180061084910.jpg,952,574,994,670,pedestrian
1478898180061084910.jpg,982,568,1008,664,pedestrian
1478898180061084910.jpg,998,566,1032,676,pedestrian
1478898180061084910.jpg,1018,580,1048,666,pedestrian
1478898180061084910.jpg,1078,570,1220,666,car
1478898180061084910.jpg,1258,574,1302,652,biker
1478898180061084910.jpg,1478,564,1528,666,pedestrian
1478898180061084910.jpg,1608,486,1780,886,biker
1478731896001615531.jpg,148,562,246,626,car
1478731896001615531.jpg,270,566,390,608,car
1478731896001615531.jpg,514,558,588,600,car
1478731896001615531.jpg,604,548,716,626,car
1478731896001615531.jpg,738,432,768,478,trafficLight
1478731896001615531.jpg,744,426,772,484,trafficLight
1478731896001615531.jpg,762,542,856,622,car
1478731896001615531.jpg,824,430,858,480,trafficLight
1478731896001615531.jpg,832,432,856,484,trafficLight
1478731896001615531.jpg,838,548,896,600,car
1478731896001615531.jpg,928,556,972,592,car
1478731896001615531.jpg,1000,534,1232,686,car
1478731896001615531.jpg,1062,488,1094,530,trafficLight
1478731896001615531.jpg,1068,498,1096,538,trafficLight
1478731896001615531.jpg,1138,470,1166,514,trafficLight
1478731896001615531.jpg,1142,472,1164,514,trafficLight
1478731896001615531.jpg,1320,472,1402,570,truck
1478731896001615531.jpg,1366,460,1494,578,truck
1478731896001615531.jpg,1442,434,1792,598,truck
1478731978011704468.jpg,812,558,870,618,car
1478731978011704468.jpg,868,546,1036,690,car
1478731978011704468.jpg,1056,542,1210,658,car
1478731978011704468.jpg,1068,542,1172,618,truck
1478731978011704468.jpg,1226,540,1276,658,pedestrian
1478731978011704468.jpg,1280,478,1528,680,truck
1478896548457636081.jpg,606,632,662,686,car
1478896548457636081.jpg,682,634,728,678,car
1478896548457636081.jpg,754,614,848,696,car
1478896548457636081.jpg,894,586,992,686,car
1478896548457636081.jpg,898,584,986,690,car
1478896548457636081.jpg,998,584,1064,684,car
1478896548457636081.jpg,1034,560,1220,710,car
1478896548457636081.jpg,1038,572,1238,704,truck
1478897839001463453.jpg,448,600,580,670,car
1478897839001463453.jpg,928,570,1090,646,truck
1478897839001463453.jpg,928,574,1078,650,truck
1478897839001463453.jpg,1060,548,1088,588,trafficLight
1478897839001463453.jpg,1140,586,1220,638,car
1478897839001463453.jpg,1244,544,1308,632,truck
1478897839001463453.jpg,1246,538,1326,636,car
1478900963386242268.jpg,108,598,202,666,car
1478900963386242268.jpg,112,592,210,686,car
1478900963386242268.jpg,226,508,596,820,car
1478900963386242268.jpg,346,462,586,626,truck
1478897807580631624.jpg,70,630,110,694,pedestrian
1478897807580631624.jpg,82,622,114,690,pedestrian
1478897807580631624.jpg,116,628,152,680,pedestrian
1478897807580631624.jpg,122,630,152,688,pedestrian
1478897807580631624.jpg,208,586,310,680,truck
1478732901319670094.jpg,542,522,720,668,car
1478732901319670094.jpg,716,554,860,654,car
1478732901319670094.jpg,918,442,1074,960,biker
1478732901319670094.jpg,1018,378,1210,968,pedestrian
1478732901319670094.jpg,1048,240,1098,344,trafficLight
1478732901319670094.jpg,1278,250,1328,350,trafficLight
1478732901319670094.jpg,1378,550,1488,646,car
1478732901319670094.jpg,1610,566,1696,628,car
1478732901319670094.jpg,1612,566,1672,620,car
1478732901319670094.jpg,1852,414,1906,498,trafficLight
1478896957501104115.jpg,52,576,926,1136,car
1478896957501104115.jpg,154,614,280,706,car
1478896957501104115.jpg,668,298,716,382,trafficLight
1478896957501104115.jpg,912,590,944,650,pedestrian
1478896957501104115.jpg,938,554,998,674,pedestrian
1478896957501104115.jpg,998,468,1036,536,trafficLight
1478896957501104115.jpg,1064,480,1266,912,biker
1478896957501104115.jpg,1142,524,1254,878,biker
1478896951787942000.jpg,0,554,912,1156,car
1478896951787942000.jpg,156,614,272,700,car
1478896951787942000.jpg,664,300,724,400,trafficLight
1478896951787942000.jpg,916,580,948,642,pedestrian
1478896951787942000.jpg,966,554,1026,674,pedestrian
1478896951787942000.jpg,990,458,1038,534,trafficLight
1478896951787942000.jpg,1082,480,1284,912,biker
1478900289263467136.jpg,160,616,404,764,car
1478900289263467136.jpg,550,440,1912,892,truck
1478897664186231258.jpg,204,608,460,702,car
1478897664186231258.jpg,208,622,462,714,car
1478897664186231258.jpg,558,600,724,662,car
1478897664186231258.jpg,704,602,768,652,car
1478897664186231258.jpg,980,566,1068,658,truck
1478897664186231258.jpg,1042,598,1124,664,car
1478897664186231258.jpg,1054,592,1132,664,car
1478897664186231258.jpg,1324,492,1906,896,car
1478898229192923214.jpg,208,628,226,700,pedestrian
1478898229192923214.jpg,216,608,244,698,pedestrian
1478898229192923214.jpg,218,634,246,704,pedestrian
1478898229192923214.jpg,254,632,278,694,pedestrian
1478898229192923214.jpg,308,604,350,658,truck
1478898229192923214.jpg,448,538,576,684,truck
1478898229192923214.jpg,642,608,724,674,car
1478898229192923214.jpg,1068,574,1088,646,pedestrian
1478732624325951686.jpg,400,582,574,688,car
1478732624325951686.jpg,840,558,908,616,car
1478732624325951686.jpg,920,558,1054,674,car
1478732624325951686.jpg,1054,488,1202,634,truck
1478732624325951686.jpg,1058,484,1204,636,truck
1478732624325951686.jpg,1128,544,1248,658,car
1478732624325951686.jpg,1222,570,1418,698,car
1478900109878689818.jpg,466,588,564,670,truck
1478900109878689818.jpg,816,604,876,654,car
1478900109878689818.jpg,1212,608,1588,844,car
1478020991214773759.jpg,0,184,466,996,car
1478020991214773759.jpg,6,210,452,1054,truck
1478020991214773759.jpg,574,558,684,648,car
1478020991214773759.jpg,644,498,1270,984,car
1478020991214773759.jpg,656,322,692,404,trafficLight
1478020991214773759.jpg,888,246,934,324,trafficLight
1478020991214773759.jpg,1222,540,1292,644,biker
1478020991214773759.jpg,1234,420,1270,480,trafficLight
1478020991214773759.jpg,1350,556,1514,626,car
1478020991214773759.jpg,1372,504,1918,918,car
1478020991214773759.jpg,0,184,466,996,car
1478020991214773759.jpg,6,210,452,1054,truck
1478020991214773759.jpg,574,558,684,648,car
1478020991214773759.jpg,644,498,1270,984,car
1478020991214773759.jpg,656,322,692,404,trafficLight
1478020991214773759.jpg,888,246,934,324,trafficLight
1478020991214773759.jpg,1222,540,1292,644,biker
1478020991214773759.jpg,1234,420,1270,480,trafficLight
1478020991214773759.jpg,1350,556,1514,626,car
1478020991214773759.jpg,1372,504,1918,918,car
1478898262326603344.jpg,370,416,932,924,car
1478898262326603344.jpg,816,438,840,486,trafficLight
1478898262326603344.jpg,866,474,892,528,trafficLight
1478898262326603344.jpg,984,474,1010,522,trafficLight
1478898262326603344.jpg,1000,544,1048,670,biker
1478898262326603344.jpg,1202,356,1236,428,trafficLight
1478898262326603344.jpg,1214,350,1254,426,trafficLight
1478732620885189756.jpg,538,572,666,650,car
1478732620885189756.jpg,712,574,780,624,car
1478732620885189756.jpg,908,538,1042,654,car
1478732620885189756.jpg,1016,520,1094,624,truck
1478732620885189756.jpg,1070,572,1146,626,car
1478020978714853459.jpg,2,204,516,956,car
1478020978714853459.jpg,2,210,498,952,truck
1478020978714853459.jpg,652,484,1270,998,car
1478020978714853459.jpg,656,318,694,404,trafficLight
1478020978714853459.jpg,664,318,694,364,trafficLight
1478020978714853459.jpg,892,248,928,328,trafficLight
1478020978714853459.jpg,1220,412,1258,464,trafficLight
1478020978714853459.jpg,1222,526,1272,642,biker
1478020978714853459.jpg,1330,554,1492,618,car
1478020978714853459.jpg,1400,500,1916,916,car
1478020978714853459.jpg,1866,224,1916,322,trafficLight
1478020978714853459.jpg,1876,220,1918,270,trafficLight
1478020978714853459.jpg,2,204,516,956,car
1478020978714853459.jpg,2,210,498,952,truck
1478020978714853459.jpg,652,484,1270,998,car
1478020978714853459.jpg,656,318,694,404,trafficLight
1478020978714853459.jpg,664,318,694,364,trafficLight
1478020978714853459.jpg,892,248,928,328,trafficLight
1478020978714853459.jpg,1220,412,1258,464,trafficLight
1478020978714853459.jpg,1222,526,1272,642,biker
1478020978714853459.jpg,1330,554,1492,618,car
1478020978714853459.jpg,1400,500,1916,916,car
1478020978714853459.jpg,1866,224,1916,322,trafficLight
1478020978714853459.jpg,1876,220,1918,270,trafficLight
1478899511737647495.jpg,106,566,430,668,truck
1478899511737647495.jpg,454,608,482,672,pedestrian
1478899511737647495.jpg,482,610,528,668,pedestrian
1478899511737647495.jpg,768,344,820,406,trafficLight
1478899511737647495.jpg,1054,580,1272,802,car
1478899511737647495.jpg,1164,554,1658,926,car
1478899511737647495.jpg,1180,380,1242,494,trafficLight
1478899511737647495.jpg,1190,392,1234,480,trafficLight
1478732140879033446.jpg,0,490,146,1012,car
1478732140879033446.jpg,260,582,298,662,pedestrian
1478732140879033446.jpg,300,580,340,660,pedestrian
1478732140879033446.jpg,354,502,632,706,car
1478732140879033446.jpg,372,518,622,688,truck
1478732140879033446.jpg,652,576,824,692,car
1478732140879033446.jpg,804,576,888,652,car
1478732140879033446.jpg,810,574,886,658,car
1478732140879033446.jpg,910,564,1032,658,car
1478732140879033446.jpg,1114,568,1230,690,car
1478898345735022666.jpg,316,528,950,1038,car
1478898345735022666.jpg,516,294,560,374,trafficLight
1478898345735022666.jpg,728,300,772,388,trafficLight
1478898345735022666.jpg,942,594,1218,696,car
1478898345735022666.jpg,946,592,1010,680,biker
1478898345735022666.jpg,994,580,1022,626,pedestrian
1478898345735022666.jpg,1016,580,1042,638,pedestrian
1478898345735022666.jpg,1058,454,1106,534,trafficLight
1478898345735022666.jpg,1252,580,1294,680,biker
1478898345735022666.jpg,1282,580,1318,682,pedestrian
1478898345735022666.jpg,1324,584,1362,678,pedestrian
1478898345735022666.jpg,1328,592,1366,680,pedestrian
1478898236618733732.jpg,632,568,716,672,truck
1478898236618733732.jpg,754,614,824,674,car
1478898236618733732.jpg,870,608,918,658,car
1478898236618733732.jpg,940,602,1022,660,car
1478898236618733732.jpg,1364,570,1390,630,truck
1478898236618733732.jpg,1382,536,1410,672,pedestrian
1478898236618733732.jpg,1634,626,1740,664,car
1478899164393964065.jpg,0,634,42,674,car
1478899164393964065.jpg,176,608,248,654,car
1478899164393964065.jpg,256,588,342,672,car
1478899164393964065.jpg,260,604,340,670,car
1478899164393964065.jpg,326,598,364,642,car
1478899164393964065.jpg,550,590,630,664,car
1478899164393964065.jpg,620,542,754,682,truck
1478899164393964065.jpg,1598,600,1882,698,car
1478899503169603538.jpg,404,622,536,718,car
1478899503169603538.jpg,412,624,546,716,car
1478899503169603538.jpg,526,624,600,682,car
1478899503169603538.jpg,592,612,656,668,car
1478899503169603538.jpg,868,434,892,482,trafficLight
1478899503169603538.jpg,868,438,892,474,trafficLight
1478899503169603538.jpg,898,592,1014,682,car
1478899503169603538.jpg,904,588,1002,684,car
1478899503169603538.jpg,998,450,1030,494,trafficLight
1478899503169603538.jpg,1002,458,1024,496,trafficLight
1478899503169603538.jpg,1164,532,1186,568,trafficLight
1478899503169603538.jpg,1202,514,1226,554,trafficLight
1478899503169603538.jpg,1512,488,1618,806,biker
1478897125459992395.jpg,20,528,232,666,truck
1478897125459992395.jpg,26,550,250,654,truck
1478897125459992395.jpg,374,576,450,646,car
1478897125459992395.jpg,444,494,486,552,trafficLight
1478897125459992395.jpg,476,606,548,642,car
1478897125459992395.jpg,628,592,708,654,car
1478897125459992395.jpg,870,592,960,652,car
1478897125459992395.jpg,880,604,946,654,car
1478897125459992395.jpg,978,476,1012,532,trafficLight
1478897125459992395.jpg,1164,556,1448,654,car
1478897125459992395.jpg,1440,562,1686,638,car
1478732246402021310.jpg,104,534,546,792,car
1478732246402021310.jpg,184,198,236,286,trafficLight
1478732246402021310.jpg,476,182,524,284,trafficLight
1478732246402021310.jpg,560,580,622,620,car
1478732246402021310.jpg,706,188,762,282,trafficLight
1478732246402021310.jpg,720,532,872,660,car
1478732246402021310.jpg,848,568,908,654,car
1478732246402021310.jpg,956,560,1050,642,car
1478732246402021310.jpg,1234,532,1304,692,biker
1478732246402021310.jpg,1310,382,1364,458,trafficLight
1478732246402021310.jpg,1362,542,1414,638,car
1478732246402021310.jpg,1394,550,1568,626,car
1478900152153230732.jpg,336,624,418,686,car
1478900152153230732.jpg,340,632,426,684,car
1478900152153230732.jpg,488,586,614,686,car
1478900152153230732.jpg,708,604,848,714,car
1478900152153230732.jpg,928,602,966,670,biker
1478900152153230732.jpg,1200,602,1350,664,car
1478898809052165343.jpg,1362,512,1598,652,truck
1478901395851910040.jpg,0,614,86,720,car
1478901395851910040.jpg,394,396,432,460,trafficLight
1478901395851910040.jpg,500,602,546,640,car
1478901395851910040.jpg,580,602,616,624,car
1478901395851910040.jpg,604,584,706,668,car
1478901395851910040.jpg,614,586,684,654,car
1478901395851910040.jpg,628,470,646,512,trafficLight
1478901395851910040.jpg,686,588,718,644,car
1478901395851910040.jpg,694,430,728,478,trafficLight
1478901395851910040.jpg,728,572,934,720,car
1478901395851910040.jpg,754,502,770,528,trafficLight
1478901395851910040.jpg,798,510,826,550,trafficLight
1478901395851910040.jpg,892,568,962,636,car
1478901395851910040.jpg,904,592,952,644,car
1478901395851910040.jpg,924,490,960,534,trafficLight
1478901395851910040.jpg,1046,590,1178,672,car
1478901395851910040.jpg,1056,594,1184,668,car
1478901395851910040.jpg,1114,590,1156,638,car
1478901395851910040.jpg,1160,536,1306,660,truck
1478901395851910040.jpg,1166,548,1310,664,truck
1478901395851910040.jpg,1254,520,1282,556,trafficLight
1478901395851910040.jpg,1568,588,1892,734,car
1478901395851910040.jpg,1574,592,1902,740,car
1478733001678141720.jpg,0,88,1004,884,truck
1478733001678141720.jpg,0,92,1004,896,truck
1478733001678141720.jpg,942,432,1200,684,truck
1478733001678141720.jpg,960,376,1216,724,truck
1478733001678141720.jpg,1168,566,1346,670,car
1478733001678141720.jpg,1186,566,1372,658,car
1478733001678141720.jpg,1380,562,1450,634,car
1478733001678141720.jpg,1424,540,1494,626,car
1478733001678141720.jpg,1536,564,1594,616,car
1478732232063585165.jpg,530,488,680,648,truck
1478732232063585165.jpg,546,518,746,694,car
1478732232063585165.jpg,764,528,878,614,car
1478732232063585165.jpg,914,556,994,612,car
1478732232063585165.jpg,1090,542,1206,624,car
1478898989578635642.jpg,20,450,450,704,truck
1478898989578635642.jpg,446,570,506,668,car
1478898989578635642.jpg,636,580,730,658,car
1478898989578635642.jpg,736,578,872,696,car
1478899142684177397.jpg,696,604,804,692,car
1478899142684177397.jpg,696,606,808,678,car
1478899142684177397.jpg,784,614,884,682,car
1478899142684177397.jpg,928,530,1082,692,car
1478899142684177397.jpg,938,538,1066,696,truck
1478899142684177397.jpg,1060,598,1140,664,car
1478899142684177397.jpg,1186,596,1258,650,car
1478899142684177397.jpg,1282,592,1342,644,car
1478895706376591596.jpg,704,466,752,514,car
1478895706376591596.jpg,712,464,752,518,truck
1478895706376591596.jpg,754,540,888,648,car
1478897671613002839.jpg,222,630,460,718,car
1478897671613002839.jpg,442,624,544,688,car
1478897671613002839.jpg,522,612,604,678,car
1478897671613002839.jpg,1298,50,1916,926,truck
1478732150628180352.jpg,34,598,158,648,car
1478732150628180352.jpg,126,592,154,652,pedestrian
1478732150628180352.jpg,166,590,278,646,car
1478732150628180352.jpg,254,380,618,728,truck
1478732150628180352.jpg,258,394,622,730,car
1478732150628180352.jpg,708,552,816,636,car
1478732150628180352.jpg,800,538,878,608,car
1478732150628180352.jpg,814,532,882,604,truck
1478732150628180352.jpg,862,554,918,606,car
1478732150628180352.jpg,896,556,966,608,car
1478732150628180352.jpg,1216,532,1262,626,pedestrian
1478732150628180352.jpg,1350,516,1436,568,car
1478732150628180352.jpg,1426,514,1548,574,car
1478732150628180352.jpg,1584,508,1722,592,car
1478732150628180352.jpg,1598,516,1716,584,car
1478020440203365965.jpg,32,8,242,196,trafficLight
1478020440203365965.jpg,110,544,446,720,car
1478020440203365965.jpg,426,568,562,674,car
1478020440203365965.jpg,436,570,572,658,car
1478020440203365965.jpg,656,568,728,630,car
1478020440203365965.jpg,756,572,858,644,car
1478020440203365965.jpg,760,566,846,634,car
1478020440203365965.jpg,844,554,926,626,car
1478020440203365965.jpg,906,570,952,618,car
1478020440203365965.jpg,1070,0,1120,68,trafficLight
1478020440203365965.jpg,1074,402,1098,464,trafficLight
1478020440203365965.jpg,1238,402,1268,450,trafficLight
1478020440203365965.jpg,1378,466,1408,518,trafficLight
1478020440203365965.jpg,1514,34,1562,142,trafficLight
1478020440203365965.jpg,1640,530,1686,614,pedestrian
1478020440203365965.jpg,1654,546,1696,610,pedestrian
1478020440203365965.jpg,1824,534,1874,652,biker
1478020440203365965.jpg,1884,544,1906,644,pedestrian
1478732167832571397.jpg,0,404,332,718,car
1478732167832571397.jpg,338,448,622,650,truck
1478732167832571397.jpg,624,544,740,636,car
1478732167832571397.jpg,640,482,676,522,trafficLight
1478732167832571397.jpg,648,482,676,514,trafficLight
1478732167832571397.jpg,704,488,728,522,trafficLight
1478732167832571397.jpg,706,478,734,510,trafficLight
1478732167832571397.jpg,760,568,828,632,car
1478732167832571397.jpg,794,476,822,512,trafficLight
1478732167832571397.jpg,794,482,822,516,trafficLight
1478732167832571397.jpg,848,478,876,522,trafficLight
1478732167832571397.jpg,852,480,878,516,trafficLight
1478732167832571397.jpg,856,564,964,640,car
1478732167832571397.jpg,936,568,990,616,car
1478732167832571397.jpg,942,574,1016,624,car
1478732167832571397.jpg,976,526,1000,558,trafficLight
1478732167832571397.jpg,1118,560,1222,620,car
1478732167832571397.jpg,1508,534,1632,586,car
1478897344264505478.jpg,2,482,234,666,truck
1478897344264505478.jpg,134,614,310,724,car
